# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1276045794 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
0,-81.2677,-3.48402,0.103454,0.278693,0.338806,0.0400129,0.0562259,0.00224081,0.11934,0.269362,0.265867,0.318967,0.113907,0.17642,0.14705,0.103454,0.11934,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.591,134.531,152.075,159.561,159.671,187.507,188.843,195.432,200.108,203.185,208.552,216.532,220.203,230.811,232.604,237.505,240.164,247.657,252.178,260.094,260.41,265.699,270.567,274.628,276.767,282.185,287.597,292.299,293.355,303.454,308.58,310.573,314.88,316.741,318.577,323.972,328.654,330.826,334.994,336.513,340.592,344.491,343.944,347.821,347.702,352.322,354.047,358.846,359.817,361.388,366.53,371.503,373.305,375.956,378.822,379.138,382.758,384.345,385.118,389.172,390.208,392.214,393.635,394.777,397.936,0.268814,-0.466243,0.367337,0.0207994,-0.0026936,0.0778454,0.550253,-0.271662,0.0661568,-0.736537,0.261171,0.636386,-1.27466,-0.5422,-0.0709126,0.268564,0.00184049,-0.480253,-0.170253,-0.338585,0.617187,-0.588844,-0.176363,0.507548,-0.00695109,0.670244,-0.727589,1.81036,0.622556,-0.209108,-0.895574,0.102823,0.0983446,1.19269,-1.03691,1.48626,-0.041045,1.36057,1.62564,-0.246101,0.715104,0.0939468,-0.104818,-0.832824,0.0569335,0.0307572,0.125053,0.405345,1.16281,-0.172966,0.465031,-0.99291,-1.12449,0.0866627,-1.0119,0.618788,1.64382,1.50431,1.81547,-0.460877,1.69989,0.417031,-1.13093,0.38237,-0.452905,119.764,134.415,152.029,159.205,159.576,187.316,189.302,196.193,199.702,203.183,208.593,216.947,220.41,230.404,232.745,237.489,239.85,247.895,252.627,260.017,260.696,265.502,270.643,274.344,276.617,282.307,287.922,293.047,294.368,302.935,308.54,310.981,314.834,316.467,318.51,324.549,328.909,331.124,335.306,336.983,339.649,344.581,345.551,347.261,348.656,352.465,354.189,358.694,360.855,362.134,367.046,370.026,373.112,376.667,378.234,378.699,382.478,383.074,385.821,388.688,390.356,391.604,393.752,395.095,396.76
0,-76.8508,-0.916402,0.102303,0.323585,0.345648,0.0795088,0.122493,0.00218124,0.122038,0.280175,0.275524,0.271201,0.128844,0.303882,0.308726,0.102303,0.122038,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.771,134.602,152.231,158.962,159.77,187.172,189.839,196.46,200.912,203.659,208.387,216.895,219.905,229.97,233.617,236.711,239.931,249.088,253.34,261.624,261.004,265.246,270.474,275.38,276.904,282.828,287.306,292.571,293.237,303.05,307.224,310.597,315.217,317.319,319.07,325.423,329.444,331.667,335.36,337.336,338.558,343.496,347.686,349.556,347.293,352.79,355.608,359.941,361.484,362.142,366.954,369.731,373.994,376.388,379.501,379.476,383.303,383.961,385.655,389.294,390.114,390.557,394.086,396.363,396.981,0.173743,-0.45541,0.32789,0.0687677,0.0350406,0.0486345,0.660865,-0.502767,-0.0796166,-0.801848,0.135614,0.55646,-1.39311,-0.615972,-0.14481,0.125137,0.022657,-0.59502,-0.458453,-0.439635,0.446857,-0.568022,-0.221852,0.377348,-0.211312,0.317704,-0.733556,1.24674,0.395836,-0.744434,-0.524406,0.18274,-0.498509,0.744175,-1.2923,0.905997,-0.467697,0.983383,1.62566,-0.493699,0.909063,0.168413,-0.641929,-1.16734,-0.174759,-0.0396314,-0.16461,0.0338241,0.70817,-0.433418,-0.158823,-0.946809,-0.812821,0.303623,-1.44079,-0.0751097,1.48328,0.300066,1.42188,-0.995794,1.79739,0.0687988,-1.43097,0.0497531,-0.0824665,119.859,134.404,152.068,159.157,159.538,187.345,189.191,196.424,199.848,203.248,208.718,217.027,220.528,230.478,232.819,237.633,239.829,248.01,252.915,260.118,260.866,265.481,270.689,274.475,276.821,282.659,287.928,293.61,294.595,303.47,308.168,310.901,315.431,316.916,318.765,325.129,329.336,331.502,335.306,337.231,339.455,344.507,346.088,347.595,348.888,352.536,354.479,359.065,361.31,362.394,367.67,369.98,372.801,376.45,378.663,379.393,382.639,384.278,386.214,389.223,390.259,391.952,394.052,395.427,396.389
0,-79.9155,-4.19514,0.100625,0.291727,0.352239,0.040661,0.0755276,0.00274265,0.125533,0.275532,0.27336,0.317915,0.0887966,0.227227,0.195381,0.100625,0.125533,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.787,134.285,152.014,159.175,159.643,186.714,189.12,196.248,199.718,202.948,209.689,216.671,219.203,230.245,233.843,238.629,238.966,247.175,252.9,260.017,261.062,266.546,270.55,274.043,276.85,283.668,287.88,293.6,294.686,302.316,308.124,311.065,313.554,317.785,320.109,325.883,330.129,331.169,334.948,338.373,340.373,344.616,346.353,347.556,349.081,353.577,353.631,359.458,361.229,361.287,368.102,370.105,373.086,378.018,377.896,377.799,382.626,384.496,385.925,387.564,388.426,394.077,392.773,396.467,397.256,0.0151622,-0.46115,0.286582,0.0370055,-0.0154358,-0.0471713,0.580199,-0.252698,-0.28918,-0.817748,0.148737,0.399355,-1.4097,-0.754083,-0.29773,0.0297735,-0.341077,-0.473907,-0.180935,-0.409979,0.504071,-0.549322,-0.20897,0.415243,-0.118846,0.544119,-0.82399,1.06065,0.0951431,-0.590925,-0.767802,-0.393845,0.0695249,1.09999,-1.34064,1.07799,-0.285,1.2533,1.31348,-0.445428,0.274747,-0.253834,-0.571804,-1.34203,-0.246416,-0.165647,-0.101339,0.415132,1.01692,-0.132795,0.582442,-0.716499,-1.29493,0.412582,-1.22367,0.569874,1.66268,1.08001,1.75044,-0.605874,2.29604,0.147978,-1.49919,0.549335,0.136212,120.018,134.41,152.109,159.189,159.588,187.441,189.272,196.174,200.057,203.264,208.705,217.184,220.545,230.616,232.972,237.728,240.193,247.889,252.638,260.088,260.809,265.462,270.676,274.437,276.729,282.433,288.018,293.796,294.896,303.317,308.412,311.478,314.862,316.56,318.814,324.957,329.153,331.232,335.619,337.182,340.089,344.929,346.018,347.77,348.959,352.662,354.415,358.684,361.001,362.094,366.929,369.749,373.283,376.341,378.446,378.748,382.459,383.498,385.886,388.833,389.76,391.873,394.12,394.928,396.171
0,-79.2065,-4.1114,0.101834,0.331057,0.340458,0.0796849,0.125535,0.00244133,0.125686,0.284769,0.280852,0.263724,0.117278,0.30563,0.325481,0.101834,0.125686,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.541,134.511,151.626,158.774,159.68,187.476,188.864,196.128,200.683,203.422,208.697,216.596,220.185,230.436,232.533,237.733,240.43,248.11,254.099,260.762,261.621,265.604,269.499,275.433,277.972,283.179,287.802,294.458,294.054,303.613,308.331,310.415,314.764,317.681,318.687,324.913,330.03,332.16,334.864,336.883,339.898,343.941,345.607,347.618,348.918,352.892,353.549,358.294,360.679,363.063,369.407,370.919,373.94,376.187,379.294,379.051,382.575,384.257,386.756,390.581,390.738,391.169,395.438,395.604,396.768,0.0241803,-0.461295,0.276091,0.0677336,0.0332134,-0.0234069,0.662573,-0.549426,-0.289445,-0.877918,0.0407917,0.394681,-1.48991,-0.76749,-0.296886,-0.0335043,-0.198083,-0.642735,-0.473698,-0.514646,0.340618,-0.666678,-0.305093,0.246393,-0.296984,0.209443,-0.880489,0.894775,-0.0187353,-0.942701,-0.504098,-0.305429,-0.600361,0.68257,-1.46852,0.639452,-0.686577,0.820301,1.45987,-0.753064,0.473874,-0.372883,-0.921241,-1.65054,-0.518856,-0.177009,-0.417238,-0.157796,0.59558,-0.59118,-0.369282,-1.07636,-1.03325,0.163843,-1.59549,-0.158055,1.42169,-0.103666,1.25402,-1.24085,1.39323,-0.19423,-1.92683,-0.234539,-0.0381793,120.009,134.41,152.12,159.158,159.54,187.417,189.189,196.47,200.057,203.324,208.813,217.188,220.625,230.629,232.971,237.792,240.05,248.058,252.931,260.193,260.972,265.58,270.772,274.606,276.907,282.768,288.074,293.962,295.01,303.669,308.148,311.389,315.532,316.977,318.942,325.396,329.555,331.665,335.472,337.49,339.89,345.048,346.367,348.079,349.232,352.673,354.731,359.257,361.422,362.552,367.88,370.109,373.021,376.59,378.817,379.476,382.7,384.682,386.382,389.468,390.663,392.215,394.548,395.712,396.345
0,-79.5392,-3.15338,0.101962,0.303614,0.394261,0.0576804,0.118169,0.00208061,0.122967,0.268196,0.266349,0.316962,0.0830079,0.327071,0.274843,0.101962,0.122967,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.672,134.383,151.926,159.08,159.391,187.029,189.206,196.287,200.045,203.086,209.156,217.158,219.646,230.79,232.472,237.938,239.948,247.999,253.996,259.91,260.998,265.509,270.5,274.414,278.076,282.296,287.762,293.795,293.098,302.913,308.622,311.288,315.397,315.238,320.095,326.404,328.973,331.587,335.897,336.747,339.342,344.898,345.461,347.215,349.987,353.583,354.123,357.932,361.862,362.522,368.189,370.439,372.663,376.897,378.625,378.892,382.994,382.733,386.018,388.952,389.605,392.499,395.077,393.381,396.772,0.126029,-0.460822,0.323606,0.0548656,-0.00844625,-0.0177952,0.587935,0.0597363,-0.232661,-0.775285,0.185854,0.538214,-1.32401,-0.562801,-0.113513,0.0878976,-0.143958,-0.514841,-0.334592,-0.404645,0.469588,-0.502297,-0.265617,0.371982,-0.194698,0.352507,-0.898222,1.09802,0.271764,-0.75636,-0.586525,0.0314712,-0.204399,1.00012,-1.48696,0.939189,-0.47425,1.00668,1.35325,-0.653687,0.649299,0.0112872,-0.647046,-1.05284,-0.150998,-0.227102,-0.271829,0.08281,0.670387,-0.546262,0.107781,-1.02233,-1.33524,0.142793,-1.51991,0.0508145,1.55402,0.708415,1.50919,-0.930409,2.42491,-0.0535281,-1.63585,0.588236,-0.015335,119.907,134.41,152.072,159.171,159.581,187.412,189.264,195.861,200.001,203.221,208.668,217.045,220.459,230.425,232.788,237.67,239.996,247.93,252.792,260.083,260.843,265.415,270.733,274.48,276.805,282.624,288.092,293.759,294.719,303.482,308.231,311.053,315.136,316.66,318.96,325.096,329.342,331.478,335.579,337.391,339.715,344.664,346.093,347.481,348.864,352.723,354.586,359.016,361.348,362.507,367.403,370.055,373.323,376.611,378.742,379.267,382.568,383.87,386.127,389.157,389.631,392.075,394.257,394.889,396.322
0,-82.2148,-4.92678,0.103087,0.333443,0.325147,0.0949717,0.125677,0.00204571,0.119236,0.284866,0.27731,0.251411,0.162865,0.293353,0.323573,0.103087,0.119236,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.935,134.66,152.23,158.816,159.709,186.535,189.409,196.658,199.625,203.461,209.07,217.591,220.291,230.126,233.162,237.654,239.787,247.329,252.725,259.825,261.906,266.09,270.073,274.677,277.539,283.13,288.578,293.251,294.572,303.111,307.528,310.547,314.478,317.683,317.504,325.698,328.593,332.054,335.379,337.152,338.935,343.895,345.684,346.57,349.615,353.608,352.781,357.711,361.147,362.637,368.051,369.281,372.286,374.91,378.151,379.268,384.316,383.847,386.546,389.168,390.731,393.541,392.732,394.878,395.622,0.296165,-0.449946,0.361848,0.0796157,0.0632819,0.134845,0.704391,-0.800044,0.136259,-0.774663,0.161259,0.679466,-1.37358,-0.537973,-0.0587922,0.247325,0.260453,-0.634746,-0.539338,-0.410531,0.488592,-0.554921,-0.158138,0.450228,-0.173409,0.345069,-0.531123,1.59971,0.665629,-0.620026,-0.43874,0.583089,-0.645106,0.689214,-1.11999,1.07662,-0.292887,1.06899,1.95259,-0.232318,1.29695,0.698038,-0.543727,-0.981105,-0.0407713,0.180789,0.0174026,0.0671368,0.777619,-0.320952,-0.176694,-0.831403,-0.365765,0.489281,-1.29205,-0.0994817,1.49551,0.320419,1.53257,-0.868411,1.71162,0.29016,-0.980749,-0.261125,-0.171919,119.737,134.399,152.034,159.146,159.51,187.259,189.148,196.721,199.632,203.221,208.693,216.904,220.509,230.4,232.733,237.511,239.592,248.05,252.996,260.089,260.824,265.468,270.625,274.402,276.783,282.632,287.725,293.257,294.325,303.346,308.083,310.501,315.577,316.971,318.593,324.958,329.161,331.416,334.979,336.969,339.067,343.977,345.99,347.409,348.754,352.315,354.297,359.032,361.24,362.282,367.688,369.864,372.354,376.265,378.514,379.417,382.626,384.258,386.103,389.095,390.344,391.731,393.602,395.738,396.479
0,-78.7341,-2.96528,0.101032,0.321527,0.301545,0.069252,0.0989452,0.00260305,0.126137,0.28906,0.284379,0.251439,0.127259,0.2532,0.28637,0.101032,0.126137,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.837,134.124,152.396,158.534,159.279,186.855,189.525,196.854,199.686,203.597,207.827,217.739,220.55,231.207,232.222,238.022,240.014,247.398,252.562,259.224,261.082,264.702,271.391,275.448,276.965,283.103,287.879,293.841,294.892,301.932,308.544,311.588,315.84,316.573,318.65,324.681,328.886,331.612,334.369,338.743,339.66,344.642,346.976,347.118,349.67,352.437,354.811,359.244,362.157,362.111,367.603,369.262,373.897,376.091,379.884,379.429,381.329,382.093,385.42,387.822,389.71,391.525,393.189,395.957,396.42,0.00781081,-0.454662,0.269552,0.0713629,0.0524508,0.0136612,0.701376,-0.72134,-0.190039,-0.876194,0.0450588,0.406602,-1.47471,-0.791013,-0.30259,0.0372516,-0.162252,-0.582759,-0.358785,-0.460816,0.427446,-0.601896,-0.188711,0.361816,-0.163918,0.419,-0.655071,1.17282,0.207324,-0.614783,-0.357184,-0.255736,-0.286368,0.918232,-1.09202,0.976837,-0.372113,1.20307,1.74931,-0.372898,0.646281,-0.184413,-0.529324,-1.4525,-0.301362,0.157317,-0.0730207,0.331887,1.1277,-0.04685,0.205914,-0.625323,-0.613707,0.690951,-1.1583,0.401227,1.9089,0.630087,1.73356,-0.769232,1.58762,0.299105,-1.30361,0.0760197,0.215209,120.025,134.404,152.126,159.155,159.521,187.38,189.151,196.642,199.958,203.322,208.809,217.176,220.61,230.653,232.977,237.721,240.014,247.998,252.816,260.139,260.886,265.515,270.656,274.49,276.774,282.558,287.849,293.684,294.784,303.341,308.001,311.34,315.218,316.742,318.565,325.058,329.24,331.282,335.183,337.11,339.718,344.859,345.975,347.881,349.014,352.339,354.387,358.767,360.89,362.008,367.305,369.658,372.602,376.063,378.38,378.917,382.213,383.948,385.902,388.996,390.468,391.722,393.925,395.401,396.092
0,-78.3503,-3.69162,0.100309,0.315714,0.449572,0.0694417,0.142035,0.00243645,0.123136,0.27084,0.268612,0.344814,0.0907101,0.368773,0.287276,0.100309,0.123136,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.892,134.562,152.36,159.738,158.979,187.206,189.496,196.205,200.534,203.568,209.029,216.99,220.307,230.765,233.193,237.062,239.527,247.68,252.01,259.236,260.467,265.332,271.192,274.007,276.315,282.278,286.937,294.093,294.042,304.671,307.57,312.246,314.069,317.775,318.939,325.01,327.649,330.604,335.543,336.901,339.804,345.327,346.585,348.358,350.013,352.056,353.929,359.731,361.013,360.558,368.162,369.576,374.615,375.7,377.862,379.97,383.116,384.734,386.4,390.72,389.28,391.944,395.038,394.604,396.321,0.115654,-0.45264,0.323569,0.0538939,-0.0308861,-0.0483606,0.580997,-0.106053,-0.301634,-0.764006,0.195713,0.485244,-1.39361,-0.618699,-0.199647,0.00577176,-0.207657,-0.485278,-0.384541,-0.422224,0.463706,-0.438573,-0.23566,0.408678,-0.263388,0.309156,-0.914033,0.896873,0.0450661,-0.993317,-0.848193,0.108021,-0.296022,0.690699,-1.68697,0.685978,-0.598922,0.916521,1.09016,-0.675356,0.721923,0.0664333,-0.745789,-1.06512,-0.159334,-0.395857,-0.303,0.109842,0.474628,-0.59636,0.170021,-0.799698,-1.38607,0.262692,-1.73159,-0.126538,1.31615,0.39095,1.27413,-0.817732,2.92402,-0.194726,-1.47874,0.712203,0.178374,119.917,134.402,152.072,159.172,159.604,187.442,189.271,196.027,200.07,203.21,208.658,217.098,220.529,230.481,232.874,237.752,240.06,247.9,252.842,260.1,260.849,265.352,270.703,274.443,276.873,282.668,288.108,293.96,294.946,303.719,308.492,310.976,315.228,316.969,319.16,325.349,329.467,331.568,335.842,337.412,339.642,344.609,346.192,347.493,348.872,352.892,354.617,358.989,361.543,362.557,367.341,369.833,373.374,376.491,378.954,379.445,382.806,384.187,386.362,389.045,389.132,392.216,394.1,394.765,396.129
0,-78.5071,-2.8056,0.102667,0.291622,0.334441,0.051295,0.0765956,0.00246501,0.120164,0.27408,0.269923,0.300223,0.123149,0.223364,0.200821,0.102667,0.120164,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.845,134.021,152.479,159.256,159.278,187.294,189.766,196.691,200.209,202.79,208.141,216.848,220.458,230.023,232.281,237.922,240.537,247.221,253.51,261.104,260.281,265.481,270.191,275.398,277.849,282.049,287.884,293.727,294.329,303.954,308.351,311.325,314.445,317.789,317.119,325.2,328.036,329.788,334.695,336.845,339.969,342.889,345.022,346.482,349.942,351.529,354.521,358.422,360.888,361.691,367.34,370.037,373.62,377.057,377.919,380.087,382.261,384.837,387.309,390.678,389.098,391.076,394.061,395.603,395.985,0.241208,-0.458989,0.355628,0.039279,0.015125,0.0779328,0.600651,-0.405058,0.0445296,-0.752423,0.224843,0.618348,-1.31432,-0.569458,-0.0945185,0.236316,0.0307163,-0.502185,-0.256689,-0.363696,0.584557,-0.549151,-0.157509,0.498799,-0.0581968,0.586561,-0.672285,1.65465,0.601257,-0.362977,-0.767683,0.196195,-0.0685354,1.02059,-1.04011,1.32233,-0.140809,1.29709,1.66274,-0.242662,0.877157,0.208317,-0.220998,-0.887352,0.0550721,0.0561696,0.111689,0.376686,1.06661,-0.129801,0.362988,-0.86152,-0.913183,0.282618,-1.13391,0.46621,1.56241,1.23073,1.73108,-0.579865,1.88953,0.363935,-1.07425,0.386694,-0.242449,119.792,134.408,152.04,159.187,159.558,187.316,189.251,196.326,199.723,203.198,208.629,216.965,220.449,230.431,232.769,237.522,239.821,247.917,252.714,260.042,260.728,265.462,270.625,274.353,276.668,282.39,287.866,293.202,294.39,303.089,308.412,310.888,315.001,316.639,318.513,324.713,329.009,331.188,335.269,336.98,339.487,344.467,345.667,347.315,348.658,352.44,354.202,358.722,360.951,362.091,367.148,369.895,372.901,376.471,378.356,378.852,382.56,383.347,385.905,388.807,390.166,391.657,393.695,395.09,396.549
0,-81.4878,-4.14639,0.103097,0.297733,0.291922,0.0470345,0.0734409,0.00222553,0.125349,0.279257,0.276336,0.260634,0.102266,0.213016,0.22585,0.103097,0.125349,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.715,134.477,152.263,158.881,159.965,186.881,189.411,196.116,199.782,203.267,208.722,216.44,219.734,229.839,232.958,238.175,240.749,247.369,252.663,259.931,260.591,264.835,271.279,274.451,276.226,282.643,287.628,292.57,295.548,302.928,307.95,311.872,314.962,315.749,318.14,324.828,329.685,331.734,335.666,337.032,339.673,344.491,345.921,348.61,349.78,352.203,355.463,357.506,360.409,362.964,367.711,369.553,373.396,377.13,377.725,378.169,382.517,383.365,385.219,389.636,389.078,390.919,395.118,395.555,396.019,0.0346277,-0.469656,0.280924,0.0504007,0.0448392,0.0191985,0.64088,-0.328101,-0.152798,-0.863495,0.0821883,0.460069,-1.36992,-0.720187,-0.205818,0.129843,-0.170573,-0.579255,-0.222751,-0.425931,0.459429,-0.684689,-0.249544,0.323492,-0.0793499,0.516256,-0.752698,1.32501,0.439751,-0.328147,-0.323785,-0.45462,-0.0445817,1.30992,-0.974808,1.31237,-0.230871,1.29397,1.84411,-0.419739,0.353972,-0.375921,-0.371164,-1.42999,-0.358974,0.201125,-0.132447,0.291785,1.26292,-0.0928214,0.2851,-0.953398,-0.925556,0.354494,-0.981978,0.679003,2.0807,1.31247,1.92719,-0.929589,1.13504,0.457852,-1.40331,-0.0624584,-0.141698,119.998,134.419,152.115,159.176,159.528,187.375,189.211,196.249,199.921,203.309,208.772,217.123,220.505,230.582,232.88,237.628,240.023,247.994,252.68,260.104,260.854,265.598,270.717,274.529,276.689,282.461,287.947,293.532,294.551,303.054,307.968,311.539,314.977,316.35,318.448,324.723,329.099,331.191,335.088,337.157,340.01,345.051,345.817,347.858,349.072,352.295,354.446,358.807,360.755,362.054,367.226,369.986,372.914,376.4,378.204,378.639,382.041,383.266,385.709,389.157,390.921,391.563,394.024,395.539,396.449
